experiment;len_T;len_V;max_V_match_fraction;len_pos_true;len_neg_true;time_all;attack_name;success;len_pos_recovered;len_neg_recovered
T100000V100000_0.5;100000;100000;0.5;50000;50000;[30450536, 33319648, 34532572, 35593624, 34711345, 34909707, 34740266, 34361841, 31474218, 30369496, 30149912, 34611593, 31275946, 35097750, 31294535, 30376756, 32708221, 35040449, 32399079, 31556768, 29303703, 30366285, 33204837, 35358771, 36054800, 35475733, 33895205, 33218827, 31264845, 30074681, 28276791, 29177892, 29451715, 31080752, 34556433, 36149391, 33408899, 34147068, 35003498, 36196441, 31516958, 34031738, 33933765, 31535519, 29979160, 32378199, 31779552, 32279016, 34747314, 35009527];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000];[50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000]
T80000V100000_0.6;80000;100000;0.6;48000;32000;[25802062, 26025995, 26286848, 28346463, 31094874, 28146880, 26824026, 27579452, 29470756, 29131000, 29512366, 26461390, 27424732, 28763886, 28799276, 25364888, 25990955, 28834608, 27926148, 27654904, 26458830, 27870347, 28509704, 28902879, 30812100, 30932141, 28602745, 26454651, 26402950, 28902648, 25671681, 29338344, 30136742, 28500574, 27092278, 30953022, 25732992, 26190688, 28495524, 28211201, 29005319, 28663315, 27606054, 30834571, 25596081, 26920066, 26557321, 28674166, 27438432, 29124252];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000];[32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000]
T150000V100000_0.4;150000;100000;0.4;60000;90000;[42110029, 43000389, 36308212, 35388081, 36184421, 33057815, 39072434, 35625696, 33954546, 40518971, 35474804, 40377268, 36348594, 36600975, 38147063, 35913428, 38157014, 36545974, 37112032, 35389452, 33365789, 37589547, 34942717, 34397371, 39222765, 33192617, 40175867, 36858149, 33780305, 37719208, 35776937, 42103539, 34150229, 35097578, 41095688, 37952871, 41449032, 38744161, 34215640, 37710779, 36199342, 36783929, 35171559, 33821826, 37092522, 35215961, 39049835, 35814067, 36083111, 38990423];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000];[90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000]
T60000V100000_0.8;60000;100000;0.8;48000;12000;[23756969, 23153284, 28275961, 20329570, 19621843, 22545256, 22570966, 23395116, 22958911, 23078482, 23136282, 23287066, 21896919, 26164997, 20853178, 24790222, 21483664, 20879617, 23299185, 24166234, 23460796, 22351344, 25597011, 21119220, 21170530, 22946010, 25107906, 24024073, 23472676, 23029532, 23586998, 22019770, 21161661, 25602491, 23552548, 24080203, 21804678, 23775289, 21769908, 22398174, 23384175, 23208144, 23188243, 23852922, 21362593, 25668822, 21079059, 25928965, 22042940, 19917676];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000];[12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000]
T50000V100000_0.9;50000;100000;0.9;45000;5000;[18962816, 19889457, 19372691, 18611691, 22323465, 22198672, 20237280, 22766300, 23197553, 17020433, 21468604, 18973006, 21908359, 20989609, 21773567, 19531821, 21974190, 22108391, 21057459, 20417172, 21817948, 19256680, 18315628, 23763890, 21488474, 21519665, 20690356, 18832734, 18488620, 22699377, 19081266, 19825986, 22031691, 23186353, 19199237, 24409907, 19566172, 23290166, 22112951, 17179875, 21556425, 22897491, 22883280, 19632483, 22817769, 16662779, 19889246, 16655360, 22828709, 21330192];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000];[5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000]
T70000V100000_0.7;70000;100000;0.7;49000;21000;[25893355, 24353246, 21913830, 23172954, 22719738, 26710114, 25627532, 24690151, 25688922, 27759985, 25997426, 23484337, 25878133, 26606122, 25934395, 24978734, 23841991, 23505487, 28050940, 27108727, 25180346, 27492603, 25577941, 24853013, 24690180, 24287855, 25610920, 27963477, 24880882, 27504522, 24330607, 24483048, 24744041, 26746925, 25201406, 23648669, 27306650, 26387170, 23765400, 29543666, 24307376, 24691301, 22631317, 24323767, 26227918, 22215663, 22972341, 26947676, 28818108, 27188229];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000, 49000];[21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000, 21000]
T110000V100000_0.5;110000;100000;0.5;55000;55000;[37706767, 36570865, 38583898, 34628473, 34628414, 35406923, 34380940, 33579072, 35050808, 31832762, 34335110, 35670505, 34772686, 33650733, 37536756, 35807458, 36397085, 36416114, 34270491, 33592322, 30214065, 31234155, 33780394, 35860968, 37478845, 31333926, 33504122, 34368600, 33432060, 35959119, 32173475, 32821213, 32215556, 34028426, 34278750, 36924269, 36583497, 37957382, 29821609, 34641124, 34201909, 35678306, 35752407, 32200365, 34580883, 35033007, 37374695, 35379833, 33949447, 35939249];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000];[55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000, 55000]
T90000V100000_0.6;90000;100000;0.6;54000;36000;[28021089, 25417499, 27391631, 30322295, 29191302, 27725606, 25154396, 24727121, 31090723, 31250496, 31958553, 29775829, 29802589, 28248122, 31456607, 29416834, 29851238, 31645500, 27919577, 28448623, 29416654, 31161573, 31478178, 29274803, 30177254, 30417876, 31645940, 29921211, 30121713, 28769936, 27948138, 29420954, 31816171, 31020742, 26143736, 26841395, 26901725, 31268875, 31728160, 30364564, 32960505, 29481675, 30352146, 26923866, 28533944, 33008916, 30681440, 31962094, 25008844, 30921162];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000];[36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000]
T120000V100000_0.5;120000;100000;0.5;60000;60000;[36010430, 35381692, 35038548, 38734161, 36377083, 38293945, 36506384, 35225841, 35311190, 33246797, 34565153, 34532543, 31087604, 35146770, 35565144, 37059301, 34658345, 33412859, 36419134, 35732225, 36512264, 34208719, 34473671, 37537947, 36783519, 40713513, 31596909, 38061502, 38981472, 36750938, 33516091, 32399878, 30075372, 32789063, 35329632, 35783837, 35216260, 36219951, 35578195, 33991416, 34831216, 33968736, 35567184, 37323854, 34233789, 36159191, 35937109, 35474413, 33176657, 33722954];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000];[60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000]
T130000V100000_0.5;130000;100000;0.5;65000;65000;[34621264, 35629226, 33611942, 39082823, 33121647, 33004106, 37730660, 33072226, 38905793, 35804677, 34088758, 36299712, 36251781, 36874839, 31031683, 31964914, 36516654, 35634696, 37606527, 33384480, 33239878, 35408862, 32529320, 35884497, 33090816, 35934938, 35036848, 33330789, 36160461, 34261760, 37201814, 38443297, 37014752, 39017183, 34575942, 32685411, 37904731, 32669482, 34361520, 34997018, 34813675, 37660507, 34265719, 40714472, 34595324, 32536100, 37698008, 35796917, 39968395, 33308099];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000];[65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000, 65000]
T50000V100000_1.0;50000;100000;1.0;50000;0;[24346557, 20913349, 22635778, 21047060, 19138837, 21655146, 18970486, 19362900, 23471497, 19146758, 20476493, 20984298, 21245102, 21238731, 19932846, 21025029, 20174079, 21479725, 18864636, 19718443, 19992917, 21364222, 18259368, 20519754, 21649786, 22270353, 20388991, 20531343, 20434612, 20974729, 20150498, 19807786, 24977284, 18937296, 21007919, 20626005, 21517845, 18847615, 19148898, 22592676, 20396702, 22546747, 18315019, 21979150, 20207250, 18772665, 18236547, 23694740, 20243311, 23041822];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
